,id,name
0,18,Drama
1,80,Crime
2,35,Comedy
3,28,Action
4,53,Thriller
5,12,Adventure
6,878,Science Fiction
7,16,Animation
8,10751,Family
9,10749,Romance
10,9648,Mystery
11,27,Horror
12,14,Fantasy
13,10752,War
14,10402,Music
15,37,Western
16,36,History
17,99,Documentary
18,10770,TV Movie
